"molecular_weight, alogp, logd, molecular_solubility, molecular_volume, molecular_surface_area, molecular_polar_surface_area, num_rotatable_bonds, num_h_acceptors, num_h_donors, adm_absorption_level, adm_bbb_level, adm_bbb, adm_solubility, adm_solubility_level, adm_hepatotoxicity, adm_hepatotoxicity_probability, adm_cyp2d6, adm_cyp2d6_probability, adm_ppb_level, druglikeness_weight",,,,,,,,,,,,,,,,,,,,,
147,296.531,7.337,7.337,-7.389,259.3,357.04,20.23,13,1,1,3,4,NA,-5.73,2,0,0.185,0,0.306,2,0.352
148,344.31544,2.603,2.06,-2.931,219.86,326.81,94.45,4,7,2,0,3,-0.847,-3.686,3,1,0.96,0,0.455,2,0.88
149,152.23343,2.411,2.411,-1.945,118.33,170.9,20.23,2,1,1,0,1,0.262,-2.231,3,0,0.291,0,0.059,0,0.602
150,284.47724,6.967,6.967,-7.39,233.23,330.25,26.3,16,2,0,2,0,1.584,-5.544,2,0,0.145,0,0.386,2,0.286
151,100.15888,1.438,1.438,-1.311,79.91,124.89,20.23,3,1,1,0,2,-0.039,-0.736,4,0,0.059,0,0.059,0,0.532
152,154.24931,2.55,2.55,-2.19,127.59,178.5,20.23,1,1,1,0,1,0.305,-2.489,3,0,0.45,0,0.049,0,0.575
153,176.16871,1.883,1.883,-2.167,112.16,165.86,35.53,1,3,0,0,2,-0.128,-2.822,3,1,0.847,0,0.089,2,0.484
154,426.7174,7.349,7.349,-10.133,359.46,458.51,20.23,0,1,1,3,4,NA,-8.808,0,1,0.688,0,0.396,2,0.401
155,468.75408,7.728,7.728,-10.848,386.21,500.56,26.3,2,2,0,3,4,NA,-9.616,0,1,0.589,0,0.336,2,0.306
156,204.35105,4.744,4.744,-3.979,164.98,224.63,0,1,0,0,1,0,1.312,-5.543,2,0,0.35,0,0.198,1,0.541
157,152.23343,2.4,2.4,-1.875,117.3,171.91,20.23,1,1,1,0,1,0.259,-2.336,3,0,0.417,0,0.049,0,0.572
158,204.35105,4.753,4.753,-4.458,170.47,229.32,0,0,0,0,1,0,1.315,-5.688,2,0,0.41,0,0.148,1,0.499
159,442.7168,6.142,6.142,-10.104,357.74,469.88,40.46,4,2,2,1,0,1.086,-6.716,1,0,0.158,0,0.455,2,0.513
160,172.18001,2.892,2.892,-4.405,124.16,192.79,26.3,5,2,0,0,1,0.325,-2.865,3,0,0.271,0,0.019,0,0.362
161,344.31544,2.603,2.23,-2.967,222.94,326.81,94.45,4,7,2,0,3,-0.847,-3.684,3,1,0.96,1,0.554,2,0.823
162,426.7174,7.349,7.349,-10.137,344.02,457.96,20.23,1,1,1,3,4,NA,-8.684,0,1,0.649,0,0.415,2,0.435
163,222.32481,5.881,5.881,-7.757,174.58,256.71,0,9,0,0,1,0,1.664,-5.177,2,0,0.35,0,0.237,2,0.259
164,268.47783,6.336,6.336,-6.76,228.78,322.92,17.07,12,1,0,1,0,1.531,-5.57,2,0,0.245,0,0.297,2,0.404
165,300.26288,2.394,1.199,-2.338,185.56,275.06,96.22,2,6,3,0,3,-0.959,-3.195,3,1,0.973,1,0.603,2,0.788
166,358.34202,2.828,2.827,-3.517,232.21,346.05,83.45,5,7,1,0,3,-0.589,-3.952,3,1,0.966,0,0.445,2,0.88
167,180.15587,-3.065,-3.065,0.343,107.35,173.54,121.38,0,6,6,3,4,NA,2.821,5,0,0.013,0,0.019,0,0.235
168,180.15587,-3.065,-3.065,0.343,107.01,173.54,121.38,0,6,6,3,4,NA,2.821,5,0,0.013,0,0.019,0,0.235
169,150.21755,2.711,2.711,-2.105,113.87,168.11,17.07,1,1,0,0,1,0.41,-3.274,3,0,0.218,0,0.059,0,0.525
170,314.28946,2.619,2.247,-2.917,201.68,294.3,85.22,3,6,2,0,3,-0.701,-3.546,3,1,0.98,1,0.623,2,0.847
171,136.23403,3.448,3.448,-2.534,116.61,160.51,0,0,0,0,0,0,0.912,-3.892,3,0,0.145,0,0.019,0,0.478
172,116.15828,0.457,0.457,-0.567,83.69,123.38,29.46,1,2,1,0,2,-0.484,-0.405,4,0,0.052,0,0.049,0,0.539
173,472.74278,5.663,5.663,-10.089,380.38,500.53,49.69,6,3,2,0,0,0.796,-6.235,1,0,0.165,0,0.425,2,0.49
174,438.7281,7.959,7.959,-10.683,360.14,466.52,17.07,5,1,0,3,4,NA,-9.425,0,0,0.41,0,0.455,2,0.398
175,342.38568,3.482,3.482,-3.898,239.41,335.24,69.67,3,5,0,0,2,-0.181,-5.068,2,0,0.35,0,0.336,0,0.58
176,276.37066,2.609,2.609,-3.767,207.51,284.32,43.37,2,3,0,0,2,-0.036,-4.308,2,0,0.337,0,0.356,0,0.728
177,210.31257,3.98,3.98,-3.544,166.69,250.08,26.3,7,2,0,0,1,0.661,-3.826,3,0,0.059,0,0.138,0,0.469
178,304.3377,1.834,1.834,-3.38,207.17,292.6,69.67,2,5,0,0,3,-0.691,-3.703,3,0,0.258,0,0.336,0,0.575
179,304.3377,1.834,1.834,-3.38,205.45,292.6,69.67,2,5,0,0,3,-0.691,-3.703,3,0,0.258,0,0.336,0,0.575
180,206.19469,1.552,-0.282,-2.691,128.62,205.01,74.59,4,4,2,0,3,-0.881,-1.473,4,0,0.284,0,0.039,0,0.733
181,154.24931,2.664,2.664,-2.081,123.47,175.65,20.23,1,1,1,0,1,0.34,-2.56,3,0,0.357,0,0.039,0,0.576
182,117.14634,0.301,0.301,0.305,86.43,119.67,21.7,2,3,0,0,2,-0.277,-1.051,4,0,0.192,0,0.049,0,0.519
183,194.18245,-2.656,-2.656,0.173,123.82,192.8,110.38,1,6,5,3,4,NA,2.328,5,0,0.039,0,0.049,0,0.312
184,264.3169,1.748,1.748,-2.393,185.21,264.09,66.76,0,4,2,0,3,-0.688,-2.454,3,1,0.635,0,0.217,0,0.397
185,412.69082,7.639,7.639,-9.483,324.82,436.76,20.23,5,1,1,3,4,NA,-7.963,1,1,0.523,0,0.356,2,0.46
186,154.24931,2.55,2.55,-2.19,126.22,178.5,20.23,1,1,1,0,1,0.305,-2.489,3,0,0.45,0,0.049,0,0.575
