Unnamed_0,molecular_weight, alogp, logd, molecular_solubility, molecular_volume, molecular_surface_area, molecular_polar_surface_area, num_rotatable_bonds, num_h_acceptors, num_h_donors, adm_absorption_level, adm_bbb_level, adm_bbb, adm_solubility, adm_solubility_level, adm_hepatotoxicity, adm_hepatotoxicity_probability, adm_cyp2d6, adm_cyp2d6_probability, adm_ppb_level, druglikeness_weight,isGreatCold,isCold,isMildlyCold,isCool,isEven,isWarm,isMildlyWarm,isHot,isGreatHot,isLiverMeridian,isSpleenMeridian,isKidneyMeridian,isHeartMeridian,isLargeIntestineMeridian,isStomachMeridian,isLungMeridian,isGallbladderMeridian,isTripleBurnerMeridian,isBladderMeridian,isOthersMeridian,isSmallIntestineMeridian,isPericardiumMeridian,isBitter,isPungent,isSweet,isAstringent,isMildlyBitter,isSalty,isMildlySweet,isSour
5134,300.26288,0.8140000000000001,0.4920000000000001,-1.319,182.13,263.03,107.22,0.0,6.0,4.0,0.0,3.0,-1.635,-2.024,3.0,1.0,0.94,0.0,0.455,1.0,0.528,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
5135,268.26408,2.915,2.894,-3.1060000000000003,169.44,247.32,66.76,1.0,4.0,2.0,0.0,2.0,-0.327,-3.517,3.0,1.0,0.98,1.0,0.603,2.0,0.78,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
5136,286.27936,2.959,2.883,-3.257,185.21,278.85,86.99,4.0,5.0,3.0,0.0,3.0,-0.643,-2.986,3.0,1.0,0.927,0.0,0.386,2.0,0.457,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
5137,300.30594,2.1590000000000003,2.1590000000000003,-2.575,189.67,272.94,79.15,1.0,5.0,3.0,0.0,3.0,-0.757,-3.029,3.0,1.0,0.933,1.0,0.6829999999999999,0.0,0.752,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
5138,318.3212200000001,1.806,1.793,-2.199,202.36,301.96,99.38,3.0,6.0,4.0,0.0,3.0,-1.196,-2.316,3.0,1.0,0.947,0.0,0.396,2.0,0.6890000000000001,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
5139,318.3212200000001,1.989,1.957,-2.2,207.17,301.98,99.38,3.0,6.0,4.0,0.0,3.0,-1.139,-2.531,3.0,1.0,0.92,0.0,0.386,2.0,0.6459999999999999,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
5140,318.3212200000001,1.712,1.0590000000000002,-2.007,205.11,304.58,99.38,2.0,6.0,4.0,0.0,3.0,-1.225,-2.427,3.0,1.0,0.96,1.0,0.534,0.0,0.6729999999999999,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
5141,318.3212200000001,1.806,1.793,-2.199,203.39,301.96,99.38,3.0,6.0,4.0,0.0,3.0,-1.196,-2.316,3.0,1.0,0.947,0.0,0.396,2.0,0.6890000000000001,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
5142,318.3212200000001,1.989,1.957,-2.2,201.68,301.98,99.38,3.0,6.0,4.0,0.0,3.0,-1.139,-2.531,3.0,1.0,0.92,0.0,0.386,2.0,0.6459999999999999,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
5143,570.54283,3.389,3.389,-3.5380000000000003,351.57,490.7,180.3,1.0,10.0,8.0,3.0,4.0,0.0034031952342269208,-6.2360000000000015,1.0,1.0,0.748,0.0,0.396,2.0,0.158,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
5144,600.56881,0.999,0.998,-3.474,355.34,522.81,183.21,2.0,11.0,6.0,3.0,4.0,0.0034031952342269208,-4.683,2.0,1.0,0.754,1.0,0.544,0.0,0.271,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
5145,272.25278,2.057,1.4,-2.087,165.66,248.91,86.99,0.0,5.0,3.0,0.0,3.0,-0.921,-2.78,3.0,1.0,0.913,1.0,0.544,2.0,0.639,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
5146,318.3212200000001,2.338,1.682,-2.4930000000000003,204.08,304.33,88.38,2.0,6.0,3.0,0.0,3.0,-0.843,-3.262,3.0,1.0,0.96,0.0,0.445,2.0,0.5820000000000001,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
5147,304.29464,1.486,0.821,-1.386,190.02,285.34,110.38,1.0,6.0,5.0,0.0,4.0,0.0034031952342269208,-2.072,3.0,1.0,0.8009999999999999,1.0,0.5539999999999999,0.0,0.511,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
5148,302.2787600000001,1.743,1.077,-1.7990000000000002,186.24,278.73,107.22,1.0,6.0,4.0,0.0,3.0,-1.348,-2.544,3.0,1.0,0.913,1.0,0.544,0.0,0.472,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
5149,348.3472,1.964,1.298,-2.129,225.0,335.63,108.61,3.0,7.0,4.0,0.0,4.0,0.0034031952342269208,-2.949,3.0,0.0,0.43,0.0,0.376,1.0,0.496,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
5150,586.54223,3.87,3.19,-3.115,354.31,503.02,178.52,1.0,11.0,7.0,3.0,4.0,0.0034031952342269208,-7.24,1.0,1.0,0.841,0.0,0.188,2.0,0.161,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
5151,586.54223,3.87,3.205,-3.115,356.71,503.02,178.52,1.0,11.0,7.0,3.0,4.0,0.0034031952342269208,-7.24,1.0,1.0,0.841,0.0,0.188,2.0,0.161,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
5152,218.20539,2.38,2.355,-1.716,128.96,206.54,80.92,1.0,4.0,4.0,0.0,3.0,-0.736,-1.905,4.0,1.0,0.98,0.0,0.039,2.0,0.5539999999999999,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
5153,304.29464,1.58,1.5490000000000002,-1.615,191.73,282.72,110.38,2.0,6.0,5.0,0.0,4.0,0.0034031952342269208,-1.976,4.0,1.0,0.973,0.0,0.326,2.0,0.539,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
5154,302.2787600000001,1.977,1.945,-1.795,187.27,277.7,107.22,2.0,6.0,4.0,0.0,4.0,0.0034031952342269208,-2.616,3.0,1.0,0.953,0.0,0.277,2.0,0.632,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
5155,454.42608,2.342,2.342,-5.058,294.97,421.34,114.43,8.0,9.0,0.0,0.0,4.0,0.0034031952342269208,-3.766,3.0,1.0,0.88,0.0,0.396,1.0,0.438,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
5156,1087.24743,-0.307,-0.307,-6.761,752.19,1027.47,320.9,12.0,22.0,10.0,3.0,4.0,0.0034031952342269208,-4.6960000000000015,2.0,0.0,0.086,0.0,0.17800000000000002,0.0,0.068,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
5157,267.32238,2.805,1.461,-4.092,176.64,247.79,41.48,1.0,3.0,2.0,0.0,1.0,0.04,-3.972,3.0,1.0,0.721,1.0,0.772,2.0,0.835,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
5158,486.68324,5.41,5.237,-7.402,386.56,495.45,94.83,3.0,5.0,3.0,2.0,4.0,0.0034031952342269208,-6.509,1.0,0.0,0.099,0.0,0.326,2.0,0.464,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
5159,454.68444000000005,6.271,6.271,-8.949,363.23,485.3,46.53,3.0,3.0,1.0,1.0,0.0,1.04,-7.309,1.0,0.0,0.45,0.0,0.405,2.0,0.404,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
5160,472.69972,4.392,4.392,-7.374,371.46,478.04,58.92,1.0,4.0,2.0,0.0,1.0,0.262,-6.069,1.0,0.0,0.079,0.0,0.35600000000000004,1.0,0.556,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
5161,1207.35135,-2.4330000000000003,-2.4330000000000003,-5.569,832.46,1129.7,393.98,13.0,26.0,14.0,3.0,4.0,0.0034031952342269208,-8.24,0.0,0.0,0.086,0.0,0.128,0.0,0.067,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
5162,1237.37733,-2.944,-2.944,-5.414,872.24,1158.61,414.21,14.0,27.0,15.0,3.0,4.0,0.0034031952342269208,-9.47,0.0,0.0,0.105,0.0,0.128,0.0,0.061,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
5163,1221.37793,-1.977,-1.977,-5.957999999999998,819.08,1145.67,393.98,13.0,26.0,14.0,3.0,4.0,0.0034031952342269208,-7.996,1.0,0.0,0.105,0.0,0.267,0.0,0.07,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
5164,1371.50783,-4.394,-4.394,-5.126,929.52,1290.93,484.13,19.0,31.0,18.0,3.0,4.0,0.0034031952342269208,-11.532,0.0,0.0,0.092,0.0,0.267,0.0,0.043,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
5165,281.3059,3.069,3.085,-4.3660000000000005,185.9,271.68,62.58,3.0,4.0,2.0,0.0,2.0,-0.184,-3.701,3.0,1.0,0.966,1.0,0.7120000000000001,1.0,0.774,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
5166,489.6059,4.018,4.018,-8.016,332.02,489.45,96.53,6.0,4.0,3.0,0.0,4.0,0.0034031952342269208,-5.16,2.0,1.0,0.768,0.0,0.207,1.0,0.534,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
5167,520.663,3.3960000000000004,2.888,-7.797999999999999,361.17,526.93,108.56,8.0,5.0,4.0,0.0,4.0,0.0034031952342269208,-4.86,2.0,1.0,0.5489999999999999,0.0,0.297,1.0,0.4270000000000001,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
5168,566.7314299999998,3.894,3.177,-7.247000000000001,406.11,586.1,109.0,9.0,6.0,3.0,1.0,4.0,0.0034031952342269208,-5.149,2.0,1.0,0.748,0.0,0.405,0.0,0.425,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
5169,552.70485,3.418,2.701,-6.974,389.64,566.88,120.0,8.0,6.0,4.0,1.0,4.0,0.0034031952342269208,-4.629,2.0,0.0,0.43,0.0,0.34600000000000003,0.0,0.399,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
5170,552.70485,3.486,2.769,-6.707000000000002,393.76,566.83,120.0,8.0,6.0,4.0,1.0,4.0,0.0034031952342269208,-4.68,2.0,1.0,0.6679999999999999,0.0,0.297,1.0,0.398,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
5171,538.67827,3.797,3.439,-7.412000000000001,378.67,565.9,130.82,15.0,6.0,3.0,2.0,4.0,0.0034031952342269208,-4.512,2.0,1.0,0.602,0.0,0.277,0.0,0.29600000000000004,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
5172,608.54467,-1.503,-1.994,-2.019,374.55,551.6,245.28,7.0,15.0,9.0,3.0,4.0,0.0034031952342269208,-4.271,2.0,1.0,0.96,0.0,0.198,2.0,0.174,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
5173,1131.25693,-0.723,-2.196,-6.49,767.63,1097.13,388.04,16.0,24.0,13.0,3.0,4.0,0.0034031952342269208,-7.841,1.0,1.0,0.596,0.0,0.267,0.0,0.03,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
5174,330.45956,3.69,2.241,-4.758,253.47,362.7,97.99,15.0,5.0,4.0,0.0,4.0,0.0034031952342269208,-1.668,4.0,0.0,0.099,0.0,0.415,0.0,0.343,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5175,520.52567,0.441,0.35600000000000004,-3.713,333.73,492.85,167.53,9.0,11.0,6.0,3.0,4.0,0.0034031952342269208,-2.378,3.0,1.0,0.8140000000000001,0.0,0.227,2.0,0.271,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5176,522.54155,0.3670000000000001,0.366,-3.006,337.51,496.53,178.52,8.0,11.0,7.0,3.0,4.0,0.0034031952342269208,-2.928,3.0,1.0,0.794,0.0,0.287,2.0,0.255,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5177,111.0987,0.8440000000000001,-0.455,-0.512,62.42,111.77,53.09,1.0,2.0,2.0,0.0,3.0,-0.7340000000000001,-0.7509999999999999,4.0,0.0,0.317,0.0,0.0,1.0,0.564,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5178,220.35045,3.608,3.608,-3.956,167.38,241.99,20.23,4.0,1.0,1.0,0.0,1.0,0.632,-3.693,3.0,0.0,0.278,0.0,0.287,0.0,0.718,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
5179,390.38388,2.063,1.978,-2.778,250.73,373.82,117.84,6.0,8.0,4.0,0.0,4.0,0.0034031952342269208,-3.067,3.0,1.0,0.933,0.0,0.455,2.0,0.5539999999999999,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5180,218.33457,5.073,5.073,-5.149,172.18,251.47,13.14,6.0,0.0,0.0,0.0,0.0,1.215,-5.058,2.0,0.0,0.35700000000000004,0.0,0.207,2.0,0.591,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5181,210.22645,1.015,1.015,-1.775,137.88,215.37,55.76,7.0,4.0,1.0,0.0,3.0,-0.726,-0.979,4.0,0.0,0.258,0.0,0.118,1.0,0.682,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0
5182,346.37438,2.272,2.178,-3.018,227.75,333.33,99.38,6.0,6.0,4.0,0.0,3.0,-1.052,-2.494,3.0,1.0,0.953,1.0,0.594,2.0,0.64,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5183,432.63586,3.782,3.782,-5.738,326.53,413.43,58.92,0.0,4.0,2.0,0.0,1.0,0.07400000000000001,-5.375,2.0,0.0,0.046,0.0,0.227,0.0,0.612,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5184,159.27243,-0.59,-3.746,-2.005,124.85,198.04,64.06,8.0,3.0,3.0,0.0,3.0,-1.379,0.465,5.0,0.0,0.225,0.0,0.059,0.0,0.443,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5185,250.33337000000003,1.883,0.441,-3.287,174.58,248.86,54.37,5.0,3.0,1.0,0.0,2.0,-0.449,-2.74,3.0,0.0,0.105,0.0,0.138,0.0,0.81,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5186,404.41046,2.289,2.248,-3.366,263.76,393.06,106.84,7.0,8.0,3.0,0.0,3.0,-1.141,-3.24,3.0,1.0,0.913,0.0,0.445,2.0,0.645,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5187,180.24353,1.475,0.03,-2.097,136.51,173.96,37.29,2.0,2.0,1.0,0.0,2.0,-0.301,-2.233,3.0,0.0,0.046,0.0,0.079,0.0,0.698,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5188,218.33457,3.2880000000000003,3.2880000000000003,-4.222,172.18,224.54,17.07,4.0,1.0,0.0,0.0,1.0,0.589,-4.336,2.0,0.0,0.059,0.0,0.128,0.0,0.523,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5189,218.33457,3.918,3.918,-4.277,163.26,233.32,17.07,4.0,1.0,0.0,0.0,0.0,0.7829999999999999,-4.61,2.0,0.0,0.384,0.0,0.138,0.0,0.397,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5190,204.35105,4.123,4.123,-4.472,163.95,218.29,0.0,3.0,0.0,0.0,0.0,0.0,1.12,-5.1110000000000015,2.0,0.0,0.066,0.0,0.138,1.0,0.607,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5191,204.35105,4.753,4.753,-4.5139999999999985,158.46,227.07,0.0,3.0,0.0,0.0,1.0,0.0,1.315,-5.386,2.0,1.0,0.523,0.0,0.128,1.0,0.5820000000000001,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5192,234.33397,3.896,2.461,-4.092,184.87,246.01,37.29,4.0,2.0,1.0,0.0,1.0,0.447,-4.132,2.0,1.0,0.602,0.0,0.14800000000000002,0.0,0.591,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1
5193,234.33397,3.266,1.831,-4.02,168.75,237.23,37.29,4.0,2.0,1.0,0.0,1.0,0.253,-3.857,3.0,0.0,0.079,0.0,0.138,0.0,0.758,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5194,122.20746,2.861,2.861,-1.543,92.26,129.17,0.0,0.0,0.0,0.0,0.0,0.0,0.73,-3.491,3.0,1.0,0.523,0.0,0.049,0.0,0.433,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5195,138.20685,1.869,1.869,-1.763,111.47,143.01,17.07,0.0,1.0,0.0,0.0,1.0,0.15,-2.795,3.0,0.0,0.397,0.0,0.069,0.0,0.499,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5196,140.22274,1.769,1.769,-1.6869999999999998,105.3,147.77,20.23,0.0,1.0,1.0,0.0,1.0,0.063,-2.0340000000000003,3.0,0.0,0.07200000000000001,0.0,0.079,0.0,0.5429999999999999,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5197,150.21755,1.462,1.462,-1.979,105.64,143.95,17.07,1.0,1.0,0.0,0.0,1.0,0.024,-2.6910000000000003,3.0,0.0,0.105,0.0,0.079,0.0,0.517,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5198,166.21695,1.44,1.325,-1.621,113.53,156.19,37.29,1.0,2.0,1.0,0.0,2.0,-0.312,-2.22,3.0,0.0,0.105,0.0,0.079,0.0,0.64,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5199,152.23343,1.206,1.206,-1.694,109.75,150.56,20.23,1.0,1.0,1.0,0.0,2.0,-0.111,-1.806,4.0,0.0,0.039,0.0,0.079,0.0,0.598,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5200,194.18245,-2.156,-2.156,0.841,124.85,194.82,99.38,3.0,6.0,4.0,3.0,4.0,0.0034031952342269208,1.833,5.0,0.0,0.033,0.0,0.069,0.0,0.408,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5201,316.30534,2.583,2.579,-2.733,203.39,298.24,85.22,3.0,6.0,2.0,0.0,3.0,-0.7120000000000001,-3.511,3.0,1.0,0.92,1.0,0.5539999999999999,0.0,0.905,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
5202,478.44594000000006,0.653,0.649,-2.555,298.4,442.49,164.37,6.0,11.0,5.0,3.0,4.0,0.0034031952342269208,-3.083,3.0,1.0,0.894,1.0,0.514,2.0,0.396,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5203,434.39338,0.444,0.34700000000000003,-2.015,267.88,390.74,166.14,4.0,10.0,6.0,3.0,4.0,0.0034031952342269208,-2.849,3.0,1.0,0.894,1.0,0.6629999999999999,2.0,0.398,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5204,392.39976,0.8029999999999999,0.8029999999999999,-3.108,252.1,371.16,128.84,7.0,8.0,5.0,1.0,4.0,0.0034031952342269208,-1.504,4.0,1.0,0.86,0.0,0.297,0.0,0.468,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5205,200.23317,3.32,3.3160000000000003,-3.241,134.79,196.32,40.46,2.0,2.0,2.0,0.0,1.0,0.213,-2.95,3.0,1.0,0.986,0.0,0.08900000000000001,2.0,0.78,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5206,258.31231,3.307,3.307,-4.118,182.81,261.42,38.69,6.0,3.0,1.0,0.0,1.0,0.256,-3.335,3.0,1.0,0.887,1.0,0.752,1.0,0.8640000000000001,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5207,245.27379,2.408,2.659,-2.517,161.89,240.41,63.93,4.0,4.0,3.0,0.0,2.0,-0.382,-2.235,3.0,1.0,1.0,0.0,0.207,2.0,0.7240000000000001,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5208,286.27782,-0.947,-0.947,-0.932,184.19,272.82,119.61,4.0,7.0,5.0,1.0,4.0,0.0034031952342269208,0.242,5.0,1.0,0.529,0.0,0.079,0.0,0.484,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5209,124.13722,0.983,0.982,-0.851,83.34,128.57,40.46,1.0,2.0,2.0,0.0,2.0,-0.509,-0.439,4.0,1.0,0.569,0.0,0.049,2.0,0.586,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5210,152.19037,1.74,1.74,-1.842,110.1,163.12,29.46,3.0,2.0,1.0,0.0,2.0,-0.087,-1.579,4.0,0.0,0.317,0.0,0.039,2.0,0.7140000000000001,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5211,138.16378999999998,1.392,1.391,-1.4680000000000002,97.75,147.85,29.46,2.0,2.0,1.0,0.0,2.0,-0.195,-1.305,4.0,0.0,0.4370000000000001,0.0,0.08900000000000001,2.0,0.669,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5212,244.28573,2.959,2.958,-3.744,167.38,246.14,38.69,5.0,3.0,1.0,0.0,1.0,0.14800000000000002,-3.105,3.0,1.0,0.9,1.0,0.6829999999999999,1.0,0.878,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5213,996.91113,-2.407,-2.407,-3.919,620.82,918.72,397.27,23.0,25.0,13.0,3.0,4.0,0.0034031952342269208,-6.121,1.0,1.0,0.9,0.0,0.118,0.0,0.035,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5214,154.16319,0.967,0.966,-0.934,104.95,161.08,49.69,2.0,3.0,2.0,0.0,3.0,-0.655,-0.6679999999999999,4.0,1.0,0.6679999999999999,0.0,0.029,2.0,0.667,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5215,306.31052,1.018,1.018,-2.2430000000000003,199.62,289.7,85.22,4.0,6.0,2.0,0.0,3.0,-1.196,-2.117,3.0,1.0,0.8540000000000001,0.0,0.435,2.0,0.8640000000000001,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5216,252.26313,1.73,1.73,-2.105,161.89,249.14,64.99,3.0,5.0,1.0,0.0,3.0,-0.6459999999999999,-2.573,3.0,1.0,0.8740000000000001,0.0,0.099,2.0,0.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0
5217,402.39458,3.25,3.2460000000000004,-3.823,263.76,391.29,103.68,6.0,8.0,2.0,0.0,4.0,0.0034031952342269208,-4.187,2.0,1.0,0.953,0.0,0.306,2.0,0.561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0
5218,534.63837,1.246,1.246,-3.59,358.09,496.56,142.75,4.0,9.0,4.0,2.0,4.0,0.0034031952342269208,-3.201,3.0,1.0,0.6679999999999999,0.0,0.336,0.0,0.238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0
